Ball's radius: 1m
Start condition z0: 6m
Start condition v0: 2m/s

Time:	z(t):	v_z(t):	E(t)	Energy error:
8.78027	5.31356	4.17946	127465	3.57403e-05
8.78125	5.31764	4.16988	127465	3.57403e-05
8.78223	5.32171	4.1603	127465	3.57403e-05
8.7832	5.32576	4.15072	127465	3.57403e-05
8.78418	5.32981	4.14114	127465	3.57403e-05
8.78516	5.33385	4.13156	127465	3.57404e-05
8.78613	5.33788	4.12198	127465	3.57404e-05
8.78711	5.3419	4.1124	127465	3.57404e-05
8.78809	5.34592	4.10282	127465	3.57404e-05
8.78906	5.34992	4.09324	127465	3.57404e-05
8.79004	5.35391	4.08366	127465	3.57404e-05
8.79102	5.35789	4.07408	127465	3.57404e-05
8.79199	5.36187	4.0645	127465	3.57404e-05
8.79297	5.36583	4.05492	127465	3.57404e-05
8.79395	5.36979	4.04534	127465	3.57404e-05
8.79492	5.37373	4.03576	127465	3.57404e-05
8.7959	5.37767	4.02618	127465	3.57404e-05
8.79688	5.3816	4.0166	127465	3.57404e-05
8.79785	5.38551	4.00702	127465	3.57404e-05
8.79883	5.38942	3.99744	127465	3.57404e-05
8.7998	5.39332	3.98786	127465	3.57404e-05
8.80078	5.39721	3.97828	127465	3.57404e-05
8.80176	5.40109	3.9687	127465	3.57404e-05
8.80273	5.40496	3.95912	127465	3.57404e-05
8.80371	5.40882	3.94954	127465	3.57404e-05
8.80469	5.41268	3.93996	127465	3.57404e-05
8.80566	5.41652	3.93038	127465	3.57404e-05
8.80664	5.42035	3.9208	127465	3.57404e-05
8.80762	5.42418	3.91122	127465	3.57404e-05
8.80859	5.42799	3.90164	127465	3.57404e-05
8.80957	5.4318	3.89206	127465	3.57404e-05
8.81055	5.43559	3.88248	127465	3.57404e-05
8.81152	5.43938	3.8729	127465	3.57404e-05
8.8125	5.44316	3.86332	127465	3.57404e-05
8.81348	5.44693	3.85374	127465	3.57404e-05
8.81445	5.45068	3.84416	127465	3.57404e-05
8.81543	5.45443	3.83458	127465	3.57404e-05
8.81641	5.45817	3.825	127465	3.57404e-05
8.81738	5.46191	3.81542	127465	3.57404e-05
8.81836	5.46563	3.80584	127465	3.57404e-05
8.81934	5.46934	3.79626	127465	3.57404e-05
8.82031	5.47304	3.78668	127465	3.57404e-05
8.82129	5.47673	3.7771	127465	3.57404e-05
8.82227	5.48042	3.76752	127465	3.57404e-05
8.82324	5.48409	3.75794	127465	3.57404e-05
8.82422	5.48776	3.74836	127465	3.57404e-05
8.8252	5.49141	3.73878	127465	3.57404e-05
8.82617	5.49506	3.7292	127465	3.57404e-05
8.82715	5.4987	3.71962	127465	3.57404e-05
8.82813	5.50232	3.71004	127465	3.57404e-05
8.8291	5.50594	3.70046	127465	3.57404e-05
8.83008	5.50955	3.69088	127465	3.57404e-05
8.83105	5.51315	3.6813	127465	3.57404e-05
8.83203	5.51674	3.67172	127465	3.57404e-05
8.83301	5.52032	3.66214	127465	3.57404e-05
8.83398	5.5239	3.65256	127465	3.57404e-05
8.83496	5.52746	3.64298	127465	3.57404e-05
8.83594	5.53101	3.6334	127465	3.57404e-05
8.83691	5.53455	3.62382	127465	3.57404e-05
8.83789	5.53809	3.61424	127465	3.57404e-05
8.83887	5.54161	3.60466	127465	3.57403e-05
8.83984	5.54513	3.59508	127465	3.57404e-05
8.84082	5.54863	3.5855	127465	3.57404e-05
8.8418	5.55213	3.57592	127465	3.57404e-05
8.84277	5.55562	3.56634	127465	3.57404e-05
8.84375	5.5591	3.55676	127465	3.57404e-05
8.84473	5.56257	3.54718	127465	3.57404e-05
8.8457	5.56602	3.5376	127465	3.57404e-05
8.84668	5.56947	3.52802	127465	3.57404e-05
8.84766	5.57292	3.51844	127465	3.57404e-05
8.84863	5.57635	3.50886	127465	3.57404e-05
8.84961	5.57977	3.49928	127465	3.57404e-05
8.85059	5.58318	3.4897	127465	3.57404e-05
8.85156	5.58658	3.48012	127465	3.57404e-05
8.85254	5.58998	3.47054	127465	3.57404e-05
8.85352	5.59336	3.46096	127465	3.57404e-05
8.85449	5.59674	3.45138	127465	3.57403e-05
8.85547	5.6001	3.4418	127465	3.57404e-05
8.85645	5.60346	3.43222	127465	3.57404e-05
8.85742	5.60681	3.42264	127465	3.57404e-05
8.8584	5.61015	3.41306	127465	3.57404e-05
8.85938	5.61347	3.40348	127465	3.57404e-05
8.86035	5.61679	3.3939	127465	3.57404e-05
8.86133	5.6201	3.38432	127465	3.57403e-05
8.8623	5.6234	3.37474	127465	3.57404e-05
8.86328	5.62669	3.36516	127465	3.57403e-05
8.86426	5.62998	3.35558	127465	3.57403e-05
8.86523	5.63325	3.346	127465	3.57403e-05
8.86621	5.63651	3.33642	127465	3.57404e-05
8.86719	5.63976	3.32684	127465	3.57403e-05
8.86816	5.64301	3.31726	127465	3.57404e-05
8.86914	5.64624	3.30767	127465	3.57403e-05
8.87012	5.64947	3.29809	127465	3.57403e-05
8.87109	5.65268	3.28851	127465	3.57403e-05
8.87207	5.65589	3.27893	127465	3.57403e-05
8.87305	5.65909	3.26935	127465	3.57403e-05
8.87402	5.66228	3.25977	127465	3.57403e-05
8.875	5.66546	3.25019	127465	3.57404e-05
8.87598	5.66862	3.24061	127465	3.57404e-05
8.87695	5.67178	3.23103	127465	3.57403e-05
8.87793	5.67494	3.22145	127465	3.57403e-05
8.87891	5.67808	3.21187	127465	3.57403e-05
8.87988	5.68121	3.20229	127465	3.57403e-05
8.88086	5.68433	3.19271	127465	3.57403e-05
8.88184	5.68744	3.18313	127465	3.57403e-05
8.88281	5.69055	3.17355	127465	3.57403e-05
8.88379	5.69364	3.16397	127465	3.57403e-05
8.88477	5.69673	3.15439	127465	3.57403e-05
8.88574	5.6998	3.14481	127465	3.57403e-05
8.88672	5.70287	3.13523	127465	3.57403e-05
8.8877	5.70593	3.12565	127465	3.57403e-05
8.88867	5.70897	3.11607	127465	3.57403e-05
8.88965	5.71201	3.10649	127465	3.57403e-05
8.89063	5.71504	3.09691	127465	3.57403e-05
8.8916	5.71806	3.08733	127465	3.57403e-05
8.89258	5.72107	3.07775	127465	3.57403e-05
8.89355	5.72407	3.06817	127465	3.57403e-05
8.89453	5.72706	3.05859	127465	3.57403e-05
8.89551	5.73005	3.04901	127465	3.57403e-05
8.89648	5.73302	3.03943	127465	3.57403e-05
8.89746	5.73598	3.02985	127465	3.57403e-05
8.89844	5.73894	3.02027	127465	3.57403e-05
8.89941	5.74188	3.01069	127465	3.57403e-05
8.90039	5.74482	3.00111	127465	3.57403e-05
8.90137	5.74774	2.99153	127465	3.57403e-05
8.90234	5.75066	2.98195	127465	3.57403e-05
8.90332	5.75357	2.97237	127465	3.57403e-05
8.9043	5.75647	2.96279	127465	3.57403e-05
8.90527	5.75935	2.95321	127465	3.57403e-05
8.90625	5.76223	2.94363	127465	3.57403e-05
8.90723	5.7651	2.93405	127465	3.57403e-05
8.9082	5.76796	2.92447	127465	3.57403e-05
8.90918	5.77082	2.91489	127465	3.57403e-05
8.91016	5.77366	2.90531	127465	3.57403e-05
8.91113	5.77649	2.89573	127465	3.57403e-05
8.91211	5.77931	2.88615	127465	3.57403e-05
8.91309	5.78213	2.87657	127465	3.57403e-05
8.91406	5.78493	2.86699	127465	3.57403e-05
8.91504	5.78773	2.85741	127465	3.57403e-05
8.91602	5.79051	2.84783	127465	3.57403e-05
8.91699	5.79329	2.83825	127465	3.57403e-05
8.91797	5.79606	2.82867	127465	3.57403e-05
8.91895	5.79881	2.81909	127465	3.57403e-05
8.91992	5.80156	2.80951	127465	3.57403e-05
8.9209	5.8043	2.79993	127465	3.57403e-05
8.92188	5.80703	2.79035	127465	3.57403e-05
8.92285	5.80975	2.78077	127465	3.57403e-05
8.92383	5.81246	2.77119	127465	3.57403e-05
8.9248	5.81516	2.76161	127465	3.57403e-05
8.92578	5.81786	2.75203	127465	3.57403e-05
8.92676	5.82054	2.74245	127465	3.57403e-05
8.92773	5.82321	2.73287	127465	3.57403e-05
8.92871	5.82588	2.72329	127465	3.57403e-05
8.92969	5.82853	2.71371	127465	3.57403e-05
8.93066	5.83118	2.70413	127465	3.57403e-05
8.93164	5.83381	2.69455	127465	3.57403e-05
8.93262	5.83644	2.68497	127465	3.57403e-05
8.93359	5.83906	2.67539	127465	3.57403e-05
8.93457	5.84166	2.66581	127465	3.57403e-05
8.93555	5.84426	2.65623	127465	3.57403e-05
8.93652	5.84685	2.64665	127465	3.57403e-05
8.9375	5.84943	2.63707	127465	3.57403e-05
8.93848	5.852	2.62749	127465	3.57403e-05
8.93945	5.85456	2.61791	127465	3.57403e-05
8.94043	5.85712	2.60833	127465	3.57403e-05
8.94141	5.85966	2.59875	127465	3.57403e-05
8.94238	5.86219	2.58917	127465	3.57403e-05
8.94336	5.86472	2.57959	127465	3.57403e-05
8.94434	5.86723	2.57001	127465	3.57403e-05
8.94531	5.86974	2.56043	127465	3.57403e-05
8.94629	5.87223	2.55085	127465	3.57403e-05
8.94727	5.87472	2.54127	127465	3.57403e-05
8.94824	5.87719	2.53169	127465	3.57403e-05
8.94922	5.87966	2.52211	127465	3.57403e-05
8.9502	5.88212	2.51253	127465	3.57403e-05
8.95117	5.88457	2.50295	127465	3.57403e-05
8.95215	5.88701	2.49337	127465	3.57403e-05
8.95313	5.88944	2.48379	127465	3.57403e-05
8.9541	5.89186	2.47421	127465	3.57403e-05
8.95508	5.89427	2.46463	127465	3.57403e-05
8.95605	5.89667	2.45505	127465	3.57403e-05
8.95703	5.89907	2.44547	127465	3.57403e-05
8.95801	5.90145	2.43589	127465	3.57403e-05
8.95898	5.90382	2.42631	127465	3.57403e-05
8.95996	5.90619	2.41673	127465	3.57403e-05
8.96094	5.90854	2.40715	127465	3.57403e-05
8.96191	5.91089	2.39757	127465	3.57403e-05
8.96289	5.91323	2.38799	127465	3.57403e-05
8.96387	5.91555	2.37841	127465	3.57403e-05
8.96484	5.91787	2.36883	127465	3.57403e-05
8.96582	5.92018	2.35925	127465	3.57403e-05
8.9668	5.92248	2.34967	127465	3.57403e-05
8.96777	5.92477	2.34009	127465	3.57403e-05
8.96875	5.92705	2.33051	127465	3.57403e-05
8.96973	5.92932	2.32093	127465	3.57403e-05
8.9707	5.93158	2.31135	127465	3.57403e-05
8.97168	5.93384	2.30177	127465	3.57403e-05
8.97266	5.93608	2.29219	127465	3.57403e-05
8.97363	5.93831	2.28261	127465	3.57403e-05
8.97461	5.94054	2.27303	127465	3.57403e-05
8.97559	5.94275	2.26345	127465	3.57403e-05
8.97656	5.94496	2.25387	127465	3.57403e-05
8.97754	5.94715	2.24429	127465	3.57403e-05
8.97852	5.94934	2.23471	127465	3.57403e-05
8.97949	5.95152	2.22513	127465	3.57403e-05
8.98047	5.95369	2.21555	127465	3.57403e-05
8.98145	5.95585	2.20597	127465	3.57403e-05
8.98242	5.958	2.19639	127465	3.57403e-05
8.9834	5.96014	2.18681	127465	3.57403e-05
8.98438	5.96227	2.17723	127465	3.57403e-05
8.98535	5.96439	2.16765	127465	3.57403e-05
8.98633	5.9665	2.15807	127465	3.57403e-05
8.9873	5.9686	2.14849	127465	3.57403e-05
8.98828	5.9707	2.13891	127465	3.57403e-05
8.98926	5.97278	2.12933	127465	3.57403e-05
8.99023	5.97486	2.11975	127465	3.57403e-05
8.99121	5.97692	2.11017	127465	3.57403e-05
8.99219	5.97898	2.10059	127465	3.57403e-05
8.99316	5.98102	2.09101	127465	3.57403e-05
8.99414	5.98306	2.08142	127465	3.57403e-05
8.99512	5.98509	2.07184	127465	3.57403e-05
8.99609	5.98711	2.06226	127465	3.57403e-05
8.99707	5.98912	2.05268	127465	3.57403e-05
8.99805	5.99112	2.0431	127465	3.57403e-05
8.99902	5.99311	2.03352	127465	3.57403e-05
9	5.99509	2.02394	127465	3.57403e-05
9.00098	5.99706	2.01436	127465	3.57403e-05
9.00195	5.99902	2.00478	127465	3.57403e-05
9.00293	6.00098	1.9952	127465	3.57403e-05
9.00391	6.00292	1.98562	127465	3.57403e-05
9.00488	6.00485	1.97604	127465	3.57403e-05
9.00586	6.00678	1.96646	127465	3.57403e-05
9.00684	6.0087	1.95688	127465	3.57403e-05
9.00781	6.0106	1.9473	127465	3.57403e-05
9.00879	6.0125	1.93772	127465	3.57403e-05
9.00977	6.01439	1.92814	127465	3.57403e-05
9.01074	6.01626	1.91856	127465	3.57403e-05
9.01172	6.01813	1.90898	127465	3.57403e-05
9.0127	6.01999	1.8994	127465	3.57403e-05
9.01367	6.02184	1.88982	127465	3.57403e-05
9.01465	6.02368	1.88024	127465	3.57403e-05
9.01563	6.02552	1.87066	127465	3.57403e-05
9.0166	6.02734	1.86108	127465	3.57403e-05
9.01758	6.02915	1.8515	127465	3.57403e-05
9.01855	6.03095	1.84192	127465	3.57403e-05
9.01953	6.03275	1.83234	127465	3.57403e-05
9.02051	6.03453	1.82276	127465	3.57403e-05
9.02148	6.03631	1.81318	127465	3.57403e-05
9.02246	6.03807	1.8036	127465	3.57403e-05
9.02344	6.03983	1.79402	127465	3.57403e-05
9.02441	6.04158	1.78444	127465	3.57403e-05
9.02539	6.04332	1.77486	127465	3.57403e-05
9.02637	6.04504	1.76528	127465	3.57403e-05
9.02734	6.04676	1.7557	127465	3.57403e-05
9.02832	6.04847	1.74612	127465	3.57403e-05
9.0293	6.05017	1.73654	127465	3.57403e-05
9.03027	6.05187	1.72696	127465	3.57403e-05
9.03125	6.05355	1.71738	127465	3.57403e-05
9.03223	6.05522	1.7078	127465	3.57403e-05
9.0332	6.05688	1.69822	127465	3.57403e-05
9.03418	6.05854	1.68864	127465	3.57403e-05
9.03516	6.06018	1.67906	127465	3.57403e-05
9.03613	6.06182	1.66948	127465	3.57403e-05
9.03711	6.06344	1.6599	127465	3.57403e-05
9.03809	6.06506	1.65032	127465	3.57403e-05
9.03906	6.06667	1.64074	127465	3.57403e-05
9.04004	6.06826	1.63116	127465	3.57403e-05
9.04102	6.06985	1.62158	127465	3.57403e-05
9.04199	6.07143	1.612	127465	3.57403e-05
9.04297	6.073	1.60242	127465	3.57403e-05
9.04395	6.07456	1.59284	127465	3.57403e-05
9.04492	6.07611	1.58326	127465	3.57403e-05
9.0459	6.07765	1.57368	127465	3.57403e-05
9.04688	6.07918	1.5641	127465	3.57403e-05
9.04785	6.08071	1.55452	127465	3.57403e-05
9.04883	6.08222	1.54494	127465	3.57403e-05
9.0498	6.08372	1.53536	127465	3.57403e-05
9.05078	6.08522	1.52578	127465	3.57403e-05
9.05176	6.0867	1.5162	127465	3.57403e-05
9.05273	6.08818	1.50662	127465	3.57403e-05
9.05371	6.08965	1.49704	127465	3.57403e-05
9.05469	6.0911	1.48746	127465	3.57403e-05
9.05566	6.09255	1.47788	127465	3.57403e-05
9.05664	6.09399	1.4683	127465	3.57403e-05
9.05762	6.09542	1.45872	127465	3.57403e-05
9.05859	6.09684	1.44914	127465	3.57403e-05
9.05957	6.09825	1.43956	127465	3.57403e-05
9.06055	6.09965	1.42998	127465	3.57403e-05
9.06152	6.10104	1.4204	127465	3.57403e-05
9.0625	6.10243	1.41082	127465	3.57403e-05
9.06348	6.1038	1.40124	127465	3.57403e-05
9.06445	6.10516	1.39166	127465	3.57403e-05
9.06543	6.10652	1.38208	127465	3.57403e-05
9.06641	6.10786	1.3725	127465	3.57403e-05
9.06738	6.1092	1.36292	127465	3.57403e-05
9.06836	6.11052	1.35334	127465	3.57403e-05
9.06934	6.11184	1.34376	127465	3.57403e-05
9.07031	6.11315	1.33418	127465	3.57403e-05
9.07129	6.11445	1.3246	127465	3.57403e-05
9.07227	6.11574	1.31502	127465	3.57403e-05
9.07324	6.11701	1.30544	127465	3.57403e-05
9.07422	6.11828	1.29586	127465	3.57403e-05
9.0752	6.11955	1.28628	127465	3.57403e-05
9.07617	6.1208	1.2767	127465	3.57403e-05
9.07715	6.12204	1.26712	127465	3.57403e-05
9.07813	6.12327	1.25754	127465	3.57403e-05
9.0791	6.1245	1.24796	127465	3.57403e-05
9.08008	6.12571	1.23838	127465	3.57403e-05
9.08105	6.12691	1.2288	127465	3.57403e-05
9.08203	6.12811	1.21922	127465	3.57403e-05
9.08301	6.1293	1.20964	127465	3.57403e-05
9.08398	6.13047	1.20006	127465	3.57403e-05
9.08496	6.13164	1.19048	127465	3.57403e-05
9.08594	6.1328	1.1809	127465	3.57403e-05
9.08691	6.13395	1.17132	127465	3.57403e-05
9.08789	6.13508	1.16174	127465	3.57403e-05
9.08887	6.13621	1.15216	127465	3.57403e-05
9.08984	6.13734	1.14258	127465	3.57403e-05
9.09082	6.13845	1.133	127465	3.57403e-05
9.0918	6.13955	1.12342	127465	3.57403e-05
9.09277	6.14064	1.11384	127465	3.57403e-05
9.09375	6.14172	1.10426	127465	3.57403e-05
9.09473	6.1428	1.09468	127465	3.57403e-05
9.0957	6.14386	1.0851	127465	3.57403e-05
9.09668	6.14492	1.07552	127465	3.57403e-05
9.09766	6.14596	1.06594	127465	3.57403e-05
9.09863	6.147	1.05636	127465	3.57403e-05
9.09961	6.14803	1.04678	127465	3.57403e-05
9.10059	6.14904	1.0372	127465	3.57403e-05
9.10156	6.15005	1.02762	127465	3.57403e-05
9.10254	6.15105	1.01804	127465	3.57403e-05
9.10352	6.15204	1.00846	127465	3.57403e-05
9.10449	6.15302	0.998876	127465	3.57403e-05
9.10547	6.15399	0.989296	127465	3.57403e-05
9.10645	6.15495	0.979716	127465	3.57403e-05
9.10742	6.1559	0.970136	127465	3.57403e-05
9.1084	6.15685	0.960556	127465	3.57403e-05
9.10938	6.15778	0.950976	127465	3.57403e-05
9.11035	6.1587	0.941396	127465	3.57403e-05
9.11133	6.15962	0.931816	127465	3.57403e-05
9.1123	6.16052	0.922236	127465	3.57403e-05
9.11328	6.16142	0.912655	127465	3.57403e-05
9.11426	6.16231	0.903075	127465	3.57403e-05
9.11523	6.16318	0.893495	127465	3.57403e-05
9.11621	6.16405	0.883915	127465	3.57403e-05
9.11719	6.16491	0.874335	127465	3.57403e-05
9.11816	6.16576	0.864755	127465	3.57403e-05
9.11914	6.1666	0.855175	127465	3.57403e-05
9.12012	6.16743	0.845595	127465	3.57403e-05
9.12109	6.16825	0.836015	127465	3.57403e-05
9.12207	6.16906	0.826435	127465	3.57403e-05
9.12305	6.16986	0.816855	127465	3.57403e-05
9.12402	6.17066	0.807275	127465	3.57403e-05
9.125	6.17144	0.797695	127465	3.57403e-05
9.12598	6.17222	0.788114	127465	3.57403e-05
9.12695	6.17298	0.778534	127465	3.57403e-05
9.12793	6.17374	0.768954	127465	3.57403e-05
9.12891	6.17448	0.759374	127465	3.57403e-05
9.12988	6.17522	0.749794	127465	3.57403e-05
9.13086	6.17595	0.740214	127465	3.57403e-05
9.13184	6.17667	0.730634	127465	3.57403e-05
9.13281	6.17737	0.721054	127465	3.57403e-05
9.13379	6.17807	0.711474	127465	3.57403e-05
9.13477	6.17876	0.701894	127465	3.57403e-05
9.13574	6.17944	0.692314	127465	3.57403e-05
9.13672	6.18012	0.682734	127465	3.57403e-05
9.1377	6.18078	0.673154	127465	3.57403e-05
9.13867	6.18143	0.663573	127465	3.57403e-05
9.13965	6.18207	0.653993	127465	3.57403e-05
9.14063	6.18271	0.644413	127465	3.57403e-05
9.1416	6.18333	0.634833	127465	3.57403e-05
9.14258	6.18395	0.625253	127465	3.57403e-05
9.14355	6.18455	0.615673	127465	3.57403e-05
9.14453	6.18515	0.606093	127465	3.57403e-05
9.14551	6.18574	0.596513	127465	3.57403e-05
9.14648	6.18632	0.586933	127465	3.57403e-05
9.14746	6.18688	0.577353	127465	3.57403e-05
9.14844	6.18744	0.567773	127465	3.57403e-05
9.14941	6.18799	0.558193	127465	3.57403e-05
9.15039	6.18853	0.548612	127465	3.57403e-05
9.15137	6.18906	0.539032	127465	3.57403e-05
9.15234	6.18959	0.529452	127465	3.57403e-05
9.15332	6.1901	0.519872	127465	3.57403e-05
9.1543	6.1906	0.510292	127465	3.57403e-05
9.15527	6.1911	0.500712	127465	3.57403e-05
9.15625	6.19158	0.491132	127465	3.57403e-05
9.15723	6.19205	0.481552	127465	3.57403e-05
9.1582	6.19252	0.471972	127465	3.57403e-05
9.15918	6.19298	0.462392	127465	3.57403e-05
9.16016	6.19342	0.452812	127465	3.57403e-05
9.16113	6.19386	0.443232	127465	3.57403e-05
9.16211	6.19429	0.433652	127465	3.57403e-05
9.16309	6.19471	0.424071	127465	3.57403e-05
9.16406	6.19512	0.414491	127465	3.57403e-05
9.16504	6.19552	0.404911	127465	3.57403e-05
9.16602	6.19591	0.395331	127465	3.57403e-05
9.16699	6.19629	0.385751	127465	3.57403e-05
9.16797	6.19666	0.376171	127465	3.57403e-05
9.16895	6.19702	0.366591	127465	3.57403e-05
9.16992	6.19738	0.357011	127465	3.57403e-05
9.1709	6.19772	0.347431	127465	3.57403e-05
9.17188	6.19806	0.337851	127465	3.57403e-05
9.17285	6.19838	0.328271	127465	3.57403e-05
9.17383	6.1987	0.318691	127465	3.57403e-05
9.1748	6.199	0.309111	127465	3.57403e-05
9.17578	6.1993	0.29953	127465	3.57403e-05
9.17676	6.19959	0.28995	127465	3.57403e-05
9.17773	6.19987	0.28037	127465	3.57403e-05
9.17871	6.20014	0.27079	127465	3.57403e-05
9.17969	6.2004	0.26121	127465	3.57403e-05
9.18066	6.20065	0.25163	127465	3.57403e-05
9.18164	6.20089	0.24205	127465	3.57403e-05
9.18262	6.20112	0.23247	127465	3.57403e-05
9.18359	6.20134	0.22289	127465	3.57403e-05
9.18457	6.20155	0.21331	127465	3.57403e-05
9.18555	6.20176	0.20373	127465	3.57403e-05
9.18652	6.20195	0.19415	127465	3.57403e-05
9.1875	6.20214	0.18457	127465	3.57403e-05
9.18848	6.20231	0.174989	127465	3.57403e-05
9.18945	6.20248	0.165409	127465	3.57403e-05
9.19043	6.20264	0.155829	127465	3.57403e-05
9.19141	6.20278	0.146249	127465	3.57403e-05
9.19238	6.20292	0.136669	127465	3.57403e-05
9.19336	6.20305	0.127089	127465	3.57403e-05
9.19434	6.20317	0.117509	127465	3.57403e-05
9.19531	6.20328	0.107929	127465	3.57403e-05
9.19629	6.20338	0.0983488	127465	3.57403e-05
9.19727	6.20347	0.0887687	127465	3.57403e-05
9.19824	6.20355	0.0791887	127465	3.57403e-05
9.19922	6.20363	0.0696086	127465	3.57403e-05
9.2002	6.20369	0.0600285	127465	3.57403e-05
9.20117	6.20374	0.0504484	127465	3.57403e-05
9.20215	6.20379	0.0408683	127465	3.57403e-05
9.20313	6.20382	0.0312883	127465	3.57403e-05
9.2041	6.20385	0.0217082	127465	3.57403e-05
9.20508	6.20387	0.0121281	127465	3.57403e-05
9.20605	6.20387	0.00254804	127465	3.57403e-05
9.20703	6.20387	-0.00703204	127465	3.57403e-05
9.20801	6.20386	-0.0166121	127465	3.57403e-05
9.20898	6.20384	-0.0261922	127465	3.57403e-05
9.20996	6.20381	-0.0357723	127465	3.57403e-05
9.21094	6.20377	-0.0453524	127465	3.57403e-05
9.21191	6.20372	-0.0549324	127465	3.57403e-05
9.21289	6.20366	-0.0645125	127465	3.57403e-05
9.21387	6.20359	-0.0740926	127465	3.57403e-05
9.21484	6.20352	-0.0836727	127465	3.57403e-05
9.21582	6.20343	-0.0932527	127465	3.57403e-05
9.2168	6.20333	-0.102833	127465	3.57403e-05
9.21777	6.20323	-0.112413	127465	3.57403e-05
9.21875	6.20312	-0.121993	127465	3.57403e-05
9.21973	6.20299	-0.131573	127465	3.57403e-05
9.2207	6.20286	-0.141153	127465	3.57403e-05
9.22168	6.20272	-0.150733	127465	3.57403e-05
9.22266	6.20256	-0.160313	127465	3.57403e-05
9.22363	6.2024	-0.169893	127465	3.57403e-05
9.22461	6.20223	-0.179473	127465	3.57403e-05
9.22559	6.20205	-0.189054	127465	3.57403e-05
9.22656	6.20186	-0.198634	127465	3.57403e-05
9.22754	6.20166	-0.208214	127465	3.57403e-05
9.22852	6.20146	-0.217794	127465	3.57403e-05
9.22949	6.20124	-0.227374	127465	3.57403e-05
9.23047	6.20101	-0.236954	127465	3.57403e-05
9.23145	6.20078	-0.246534	127465	3.57403e-05
9.23242	6.20053	-0.256114	127465	3.57403e-05
9.2334	6.20028	-0.265694	127465	3.57403e-05
9.23438	6.20001	-0.275274	127465	3.57403e-05
9.23535	6.19974	-0.284854	127465	3.57403e-05
9.23633	6.19946	-0.294434	127465	3.57403e-05
9.2373	6.19916	-0.304014	127465	3.57403e-05
9.23828	6.19886	-0.313595	127465	3.57403e-05
9.23926	6.19855	-0.323175	127465	3.57403e-05
9.24023	6.19823	-0.332755	127465	3.57403e-05
9.24121	6.1979	-0.342335	127465	3.57403e-05
9.24219	6.19756	-0.351915	127465	3.57403e-05
9.24316	6.19721	-0.361495	127465	3.57403e-05
9.24414	6.19686	-0.371075	127465	3.57403e-05
9.24512	6.19649	-0.380655	127465	3.57403e-05
9.24609	6.19611	-0.390235	127465	3.57403e-05
9.24707	6.19573	-0.399815	127465	3.57403e-05
9.24805	6.19533	-0.409395	127465	3.57403e-05
9.24902	6.19493	-0.418975	127465	3.57403e-05
9.25	6.19451	-0.428555	127465	3.57403e-05
9.25098	6.19409	-0.438136	127465	3.57403e-05
9.25195	6.19366	-0.447716	127465	3.57403e-05
9.25293	6.19322	-0.457296	127465	3.57403e-05
9.25391	6.19276	-0.466876	127465	3.57403e-05
9.25488	6.1923	-0.476456	127465	3.57403e-05
9.25586	6.19183	-0.486036	127465	3.57403e-05
9.25684	6.19135	-0.495616	127465	3.57403e-05
9.25781	6.19087	-0.505196	127465	3.57403e-05
9.25879	6.19037	-0.514776	127465	3.57403e-05
9.25977	6.18986	-0.524356	127465	3.57403e-05
9.26074	6.18934	-0.533936	127465	3.57403e-05
9.26172	6.18882	-0.543516	127465	3.57403e-05
9.2627	6.18828	-0.553096	127465	3.57403e-05
9.26367	6.18774	-0.562677	127465	3.57403e-05
9.26465	6.18718	-0.572257	127465	3.57403e-05
9.26563	6.18662	-0.581837	127465	3.57403e-05
9.2666	6.18605	-0.591417	127465	3.57403e-05
9.26758	6.18546	-0.600997	127465	3.57403e-05
9.26855	6.18487	-0.610577	127465	3.57403e-05
9.26953	6.18427	-0.620157	127465	3.57403e-05
9.27051	6.18366	-0.629737	127465	3.57403e-05
9.27148	6.18304	-0.639317	127465	3.57403e-05
9.27246	6.18241	-0.648897	127465	3.57403e-05
9.27344	6.18177	-0.658477	127465	3.57403e-05
9.27441	6.18113	-0.668057	127465	3.57403e-05
9.27539	6.18047	-0.677638	127465	3.57403e-05
9.27637	6.1798	-0.687218	127465	3.57403e-05
9.27734	6.17913	-0.696798	127465	3.57403e-05
9.27832	6.17844	-0.706378	127465	3.57403e-05
9.2793	6.17775	-0.715958	127465	3.57403e-05
9.28027	6.17704	-0.725538	127465	3.57403e-05
9.28125	6.17633	-0.735118	127465	3.57403e-05
